id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,80626,37930,97.5,99.4,75.5,23.52,20.46,3.06,5480,69204,34667,21755,100.00,100.00,95.83,100.00,14.713,1.165,2.326,3.706
values_19,14917,5490,92.1,93.8,74.5,18.40,16.17,2.24,853,9905,5179,24178,100.00,100.00,95.83,100.00,17.488,1.506,2.880,0.617
values_12,45605,21196,97.1,99.0,75.4,23.24,20.33,2.91,3014,37522,18984,11850,100.00,100.00,95.83,100.00,15.131,1.215,2.402,3.849
values_38,7801,2352,83.5,84.6,67.1,15.07,14.16,0.91,259,2453,1405,7365,100.00,100.00,95.83,100.00,30.120,3.180,5.552,1.059
values_81,41944,19475,97.0,98.9,75.0,23.22,20.34,2.88,2774,34422,17387,10421,100.00,100.00,95.83,100.00,15.120,1.219,2.412,4.025
values_5,16658,6186,92.4,94.2,74.4,18.57,16.21,2.36,986,11612,6051,31175,100.00,100.00,95.83,100.00,16.895,1.435,2.753,0.534
values_40,91203,42865,97.3,99.5,73.1,23.50,20.42,3.08,6202,78432,39327,24643,100.00,100.00,95.83,100.00,14.705,1.163,2.319,3.701
values_70,41993,19464,97.0,98.9,75.3,23.18,20.30,2.88,2763,34265,17374,10390,100.00,100.00,95.83,100.00,15.198,1.226,2.417,4.042
values_23,5559,1739,83.3,84.2,68.2,15.64,15.27,0.37,151,1143,733,1336,100.00,100.00,95.83,100.00,36.815,4.864,7.584,4.161
values_72,57571,26870,97.2,99.2,74.6,23.34,20.36,2.98,3851,48273,24307,15244,100.00,100.00,95.83,100.00,14.950,1.193,2.368,3.777
values_79,45611,21209,97.1,99.0,74.8,23.25,20.34,2.91,3027,37665,19010,11876,100.00,100.00,95.83,100.00,15.068,1.211,2.399,3.841
