inputName,text,data,bss
values_11,1552,882,94
values_19,1552,882,94
values_12,1552,882,94
values_38,1544,1058,102
values_81,1552,1800,132
values_5,1552,1800,132
values_40,2400,72,36
values_70,2912,338,62
values_23,2668,288,60
values_72,2912,338,62
values_79,2912,338,62
values_78,2912,338,62
values_87,1552,1800,132
values_6,1552,1800,132
values_68,1532,1152,108
values_69,1532,1152,108
values_1,1552,1800,132
values_45,2336,72,36
values_33,1544,1058,102
values_15,1552,882,94
values_93,1560,1458,118
values_24,2668,288,60
values_25,2668,288,60
values_26,2668,288,60
values_48,2372,72,36
values_71,2912,338,62
values_76,2912,338,62
values_7,1552,1800,132
values_50,1532,2048,140
values_22,2668,288,60
values_4,1552,1800,132
values_32,1544,1058,102
values_77,2912,338,62
values_91,1560,1458,118
values_42,2364,72,36
values_13,1552,882,94
values_41,2392,72,36
values_55,1532,2048,140
values_31,1544,1058,102
values_66,1532,1152,108
values_65,1532,1152,108
values_62,1532,1152,108
values_21,2668,288,60
values_95,1560,1458,118
values_84,1552,1800,132
values_58,1532,2048,140
values_64,1532,1152,108
values_83,1552,1800,132
values_94,1560,1458,118
values_0,1552,1800,132
values_99,1560,1458,118
values_96,1560,1458,118
values_67,1532,1152,108
values_61,1532,1152,108
values_43,2344,72,36
values_2,1552,1800,132
values_54,1532,2048,140
values_30,1544,1058,102
values_59,1532,2048,140
values_85,1552,1800,132
values_74,2912,338,62
values_90,1560,1458,118
values_18,1552,882,94
values_52,1532,2048,140
values_44,2392,72,36
values_17,1552,882,94
values_36,1544,1058,102
values_49,2360,72,36
values_86,1552,1800,132
values_37,1544,1058,102
values_56,1532,2048,140
values_63,1532,1152,108
values_35,1544,1058,102
values_97,1560,1458,118
values_75,2912,338,62
values_57,1532,2048,140
values_88,1552,1800,132
values_10,1552,882,94
values_53,1532,2048,140
values_8,1552,1800,132
values_39,1544,1058,102
values_47,2400,72,36
values_60,1532,1152,108
values_89,1552,1800,132
values_51,1532,2048,140
values_14,1552,882,94
values_28,2668,288,60
values_16,1552,882,94
values_34,1544,1058,102
values_82,1552,1800,132
values_46,2344,72,36
values_27,2668,288,60
values_20,2668,288,60
values_9,1552,1800,132
values_92,1560,1458,118
values_3,1552,1800,132
values_98,1560,1458,118
values_29,2668,288,60
values_80,1552,1800,132
values_73,2912,338,62
