inputName,text,data,bss
values_11,13856,208,368
values_19,13008,264,368
values_12,12784,232,368
values_38,12528,160,368
values_81,12784,224,368
values_5,13520,192,368
values_40,12880,168,368
values_70,13008,256,368
values_23,14160,208,368
values_72,12768,216,368
values_79,12800,240,368
values_78,13008,240,368
values_87,13008,224,368
values_6,13856,208,368
values_68,12800,240,368
values_69,13632,200,368
values_1,14608,152,368
values_45,13856,208,368
values_33,12992,176,368
values_15,12800,248,368
values_93,13008,256,368
values_24,12816,256,368
values_25,13008,224,368
values_26,13088,176,368
values_48,12784,232,368
values_71,14608,152,368
values_76,12416,152,368
values_7,13008,272,368
values_50,12784,224,368
values_22,12880,168,368
values_4,13008,256,368
values_32,14160,208,368
values_77,12528,160,368
values_91,13008,272,368
values_42,13632,200,368
values_13,13008,272,368
values_41,13008,240,368
values_55,12784,232,368
values_31,12816,256,368
values_66,13856,208,368
values_65,13008,232,368
values_62,13520,192,368
values_21,13008,272,368
values_95,13008,264,368
values_84,13008,224,368
values_58,13008,232,368
values_64,13008,240,368
values_83,13008,264,368
values_94,14160,208,368
values_0,12800,248,368
values_99,13008,264,368
values_96,14608,152,368
values_67,13200,184,368
values_61,13008,224,368
values_43,12800,240,368
values_2,13984,200,368
values_54,13008,240,368
values_30,13008,248,368
values_59,13008,264,368
values_85,12784,232,368
values_74,14608,152,368
values_90,13008,264,368
values_18,12784,232,368
values_52,13856,208,368
values_44,13424,192,368
values_17,14160,208,368
values_36,12528,160,368
values_49,12992,176,368
values_86,12784,232,368
values_37,12768,216,368
values_56,12800,248,368
values_63,13008,232,368
values_35,12768,168,368
values_97,13008,272,368
values_75,13520,192,368
values_57,14608,152,368
values_88,13200,184,368
values_10,13312,184,368
values_53,13008,264,368
values_8,12816,256,368
values_39,13856,208,368
values_47,13312,184,368
values_60,13984,200,368
values_89,13632,200,368
values_51,13008,248,368
values_14,13632,200,368
values_28,12640,160,368
values_16,13008,232,368
values_34,13008,264,368
values_82,14608,152,368
values_46,13088,176,368
values_27,12640,160,368
values_20,13008,272,368
values_9,14160,208,368
values_92,12768,216,368
values_3,12784,232,368
values_98,13088,176,368
values_29,13856,208,368
values_80,12992,176,368
values_73,12640,160,368
