inputName,text,data,bss
values_11,1528,7688,536
values_19,1528,7688,536
values_12,1528,7688,536
values_38,1992,72,88
values_81,1524,5408,456
values_5,3408,288,136
values_40,4276,512,168
values_70,1528,7688,536
values_23,2000,72,88
values_72,1528,7688,536
values_79,1528,7688,536
values_78,1528,7688,536
values_87,1524,5408,456
values_6,3408,288,136
values_68,5700,968,216
values_69,5760,968,216
values_1,3408,288,136
values_45,4360,512,168
values_33,2000,72,88
values_15,1528,7688,536
values_93,4556,1568,264
values_24,2000,72,88
values_25,2000,72,88
values_26,2000,72,88
values_48,4348,512,168
values_71,1528,7688,536
values_76,1528,7688,536
values_7,3408,288,136
values_50,1524,4608,424
values_22,2000,72,88
values_4,3408,288,136
values_32,2000,72,88
values_77,1528,7688,536
values_91,4556,1568,264
values_42,4360,512,168
values_13,1528,7688,536
values_41,4364,512,168
values_55,1524,4608,424
values_31,2000,72,88
values_66,5760,968,216
values_65,5764,968,216
values_62,5760,968,216
values_21,2000,72,88
values_95,4556,1568,264
values_84,1524,5408,456
values_58,1524,4608,424
values_64,5764,968,216
values_83,1524,5408,456
values_94,4556,1568,264
values_0,3380,288,136
values_99,4556,1568,264
values_96,4556,1568,264
values_67,5768,968,216
values_61,5768,968,216
values_43,4364,512,168
values_2,3408,288,136
values_54,1524,4608,424
values_30,1988,72,88
values_59,1524,4608,424
values_85,1524,5408,456
values_74,1528,7688,536
values_90,4556,1568,264
values_18,1528,7688,536
values_52,1524,4608,424
values_44,4360,512,168
values_17,1528,7688,536
values_36,2000,72,88
values_49,4360,512,168
values_86,1524,5408,456
values_37,2000,72,88
values_56,1524,4608,424
values_63,5768,968,216
values_35,2000,72,88
values_97,4556,1568,264
values_75,1528,7688,536
values_57,1524,4608,424
values_88,1524,5408,456
values_10,1528,7688,536
values_53,1524,4608,424
values_8,3404,288,136
values_39,2000,72,88
values_47,4364,512,168
values_60,5680,968,216
values_89,1524,5408,456
values_51,1524,4608,424
values_14,1528,7688,536
values_28,1992,72,88
values_16,1528,7688,536
values_34,2000,72,88
values_82,1524,5408,456
values_46,4360,512,168
values_27,2000,72,88
values_20,1988,72,88
values_9,3408,288,136
values_92,4556,1568,264
values_3,3408,288,136
values_98,4556,1568,264
values_29,2000,72,88
values_80,1524,5408,456
values_73,1528,7688,536
