id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,7331,7331,"['1019640', '8874567', '133991', '1110827', '66103', '554065', '570298', '49.820', '12644034', '0', '3902520', '0', '162603', '0', '0', '4.167']",1339,14939,10399,3977,100.00,100.00,83.33,100.00,5.475,0.491,0.705,1.843
values_19,1082,1082,"['959820', '8852524', '126505', '1108920', '65078', '552650', '568776', '50.001', '12589088', '0', '3881272', '0', '161098', '0', '0', '4.151']",91,807,537,7095,100.00,100.00,83.33,100.00,11.890,1.341,2.015,0.153
values_12,7803,7803,"['1044064', '8895693', '137052', '1114980', '66315', '555565', '571743', '49.670', '12687806', '0', '3917993', '0', '162515', '0', '0', '4.148']",2135,24110,16823,6379,100.00,100.00,83.33,100.00,3.655,0.324,0.464,1.223
values_38,3379,3379,"['1004132', '8866040', '132049', '1111261', '65687', '553521', '569742', '49.803', '12633628', '0', '3898569', '0', '161694', '0', '0', '4.148']",774,8620,6031,2262,100.00,100.00,66.67,100.00,4.366,0.392,0.560,1.494
values_81,2230,2230,"['985112', '8856628', '129668', '1109046', '65303', '553035', '569232', '49.918', '12601812', '0', '3887420', '0', '161368', '0', '0', '4.151']",483,5074,3469,12128,100.00,100.00,83.33,100.00,4.617,0.439,0.643,0.184
values_5,1175,1175,"['957916', '8852776', '126267', '1109123', '65095', '552663', '568794', '50.005', '12590096', '0', '3881364', '0', '161113', '0', '0', '4.151']",123,1126,747,13232,100.00,100.00,83.33,100.00,9.553,1.044,1.573,0.089
values_40,6938,6938,"['1031820', '8887355', '135518', '1113979', '66213', '554929', '571164', '49.711', '12673048', '0', '3912128', '0', '162575', '0', '0', '4.156']",1907,21386,14881,5674,100.00,100.00,83.33,100.00,3.638,0.324,0.466,1.223
values_70,1285,1285,"['957548', '8848434', '126219', '1107552', '65201', '552432', '568591', '50.061', '12574048', '0', '3876474', '0', '161146', '0', '0', '4.157']",167,1543,1011,24463,100.00,100.00,83.33,100.00,7.695,0.833,1.271,0.053
values_23,2387,2387,"['967456', '8856420', '127461', '1108936', '65402', '552992', '569147', '50.016', '12591598', '0', '3882576', '0', '161395', '0', '0', '4.157']",494,5436,3807,13904,100.00,100.00,66.67,100.00,4.832,0.439,0.627,0.172
values_72,4844,4844,"['1017472', '8874598', '133720', '1110823', '65834', '554096', '570303', '49.812', '12634388', '0', '3900034', '0', '161978', '0', '0', '4.153']",1223,13694,9559,3643,100.00,100.00,83.33,100.00,3.961,0.354,0.507,1.330
values_79,4146,4146,"['989772', '8865968', '130254', '1111196', '65865', '553522', '569671', '49.892', '12625448', '0', '3894336', '0', '161886', '0', '0', '4.157']",1026,11491,8035,3058,100.00,100.00,66.67,100.00,4.041,0.361,0.516,1.356
values_78,4161,4161,"['989812', '8866008', '130259', '1111201', '65866', '553521', '569671', '49.892', '12625498', '0', '3894351', '0', '161886', '0', '0', '4.157']",1035,11550,8063,3079,100.00,100.00,83.33,100.00,4.020,0.360,0.516,1.351
values_87,7803,7803,"['1044064', '8895693', '137052', '1114980', '66315', '555565', '571743', '49.670', '12687806', '0', '3917993', '0', '162515', '0', '0', '4.148']",2135,24110,16823,6379,100.00,100.00,83.33,100.00,3.655,0.324,0.464,1.223
values_6,1470,1470,"['949148', '8848452', '125169', '1108354', '65019', '552475', '568591', '50.059', '12577446', '0', '3876659', '0', '161166', '0', '0', '4.157']",194,2040,1431,3110,100.00,100.00,66.67,100.00,7.577,0.721,1.027,0.473
values_68,1000,1000,"['968972', '8852970', '127649', '1108113', '65028', '552665', '568766', '49.985', '12585700', '0', '3881190', '0', '161081', '0', '0', '4.150']",63,534,359,2928,100.00,100.00,83.33,100.00,15.873,1.873,2.786,0.342
values_69,1476,1476,"['949156', '8848468', '125170', '1108356', '65023', '552467', '568592', '50.059', '12577472', '0', '3876665', '0', '161166', '0', '0', '4.157']",203,2099,1459,3203,100.00,100.00,83.33,100.00,7.271,0.703,1.012,0.461
values_1,4146,4146,"['989772', '8865968', '130254', '1111196', '65865', '553522', '569671', '49.892', '12625448', '0', '3894336', '0', '161886', '0', '0', '4.157']",1026,11491,8035,3058,100.00,100.00,66.67,100.00,4.041,0.361,0.516,1.356
values_45,2042,2042,"['969548', '8852222', '127721', '1108611', '65264', '552626', '568797', '49.978', '12589568', '0', '3882231', '0', '161236', '0', '0', '4.153']",378,4120,2887,9114,100.00,100.00,66.67,100.00,5.402,0.496,0.707,0.224
values_33,6545,6545,"['1024288', '8878661', '134573', '1112776', '66166', '554326', '570540', '49.745', '12656358', '0', '3906735', '0', '162329', '0', '0', '4.155']",1763,19859,13859,5265,100.00,100.00,83.33,100.00,3.712,0.330,0.472,1.243
values_15,1748,1748,"['974260', '8852474', '128310', '1108058', '65098', '552685', '568849', '49.968', '12586780', '0', '3881938', '0', '161185', '0', '0', '4.152']",278,2988,2095,5580,100.00,100.00,66.67,100.00,6.288,0.585,0.834,0.313
values_93,1250,1250,"['957468', '8848354', '126209', '1107542', '65189', '552432', '568587', '50.060', '12573918', '0', '3876439', '0', '161122', '0', '0', '4.156']",126,1276,895,24126,100.00,100.00,66.67,100.00,9.921,0.980,1.397,0.052
values_24,1773,1773,"['974300', '8852538', '128315', '1108066', '65100', '552693', '568861', '49.968', '12586876', '0', '3881963', '0', '161191', '0', '0', '4.152']",311,3203,2189,5999,100.00,100.00,83.33,100.00,5.701,0.554,0.810,0.296
values_25,2784,2784,"['971480', '8856284', '127964', '1108814', '65427', '552898', '569035', '49.995', '12591860', '0', '3882973', '0', '161466', '0', '0', '4.158']",626,6936,4855,20142,100.00,100.00,66.67,100.00,4.447,0.401,0.573,0.138
values_26,5786,5786,"['1032340', '8882949', '135582', '1113370', '65931', '554682', '570840', '49.691', '12666188', '0', '3910976', '0', '162139', '0', '0', '4.146']",1526,17196,12015,4558,100.00,100.00,66.67,100.00,3.792,0.336,0.482,1.269
values_48,933,933,"['965932', '8853636', '127269', '1110004', '65096', '552794', '568941', '49.940', '12603136', '0', '3886122', '0', '161073', '0', '0', '4.145']",46,303,183,321,100.00,100.00,91.67,100.00,20.283,3.079,5.098,2.907
values_71,3158,3158,"['973840', '8857718', '128259', '1108708', '65517', '553064', '569232', '50.008', '12592292', '0', '3883347', '0', '161499', '0', '0', '4.159']",715,7866,5477,2112,100.00,100.00,83.33,100.00,4.417,0.401,0.577,1.495
values_76,2216,2216,"['985080', '8856596', '129664', '1109042', '65303', '553027', '569225', '49.917', '12601760', '0', '3887406', '0', '161367', '0', '0', '4.151']",467,4970,3425,11870,100.00,100.00,83.33,100.00,4.745,0.446,0.647,0.187
values_7,1773,1773,"['974300', '8852538', '128315', '1108066', '65100', '552693', '568861', '49.968', '12586876', '0', '3881963', '0', '161191', '0', '0', '4.152']",311,3203,2189,5999,100.00,100.00,83.33,100.00,5.701,0.554,0.810,0.296
values_50,7295,7295,"['1019568', '8874495', '133982', '1110818', '66100', '554068', '570298', '49.821', '12643920', '0', '3902484', '0', '162575', '0', '0', '4.166']",1314,14776,10327,3922,100.00,100.00,66.67,100.00,5.552,0.494,0.706,1.860
values_22,1617,1617,"['963588', '8852568', '126976', '1108880', '65100', '552639', '568816', '49.985', '12589902', '0', '3881807', '0', '161185', '0', '0', '4.152']",259,2654,1819,4513,100.00,100.00,83.33,100.00,6.243,0.609,0.889,0.358
values_4,3379,3379,"['1004132', '8866040', '132049', '1111261', '65687', '553521', '569742', '49.803', '12633628', '0', '3898569', '0', '161694', '0', '0', '4.148']",774,8620,6031,2262,100.00,100.00,66.67,100.00,4.366,0.392,0.560,1.494
values_32,1760,1760,"['974276', '8852506', '128312', '1108062', '65098', '552685', '568851', '49.967', '12586826', '0', '3881950', '0', '161191', '0', '0', '4.152']",295,3099,2145,5795,100.00,100.00,83.33,100.00,5.966,0.568,0.821,0.304
values_77,1063,1063,"['959772', '8852476', '126499', '1108914', '65071', '552647', '568771', '50.001', '12589012', '0', '3881253', '0', '161098', '0', '0', '4.151']",74,696,487,6526,100.00,100.00,66.67,100.00,14.365,1.527,2.183,0.163
values_91,2796,2796,"['971496', '8856316', '127966', '1108818', '65434', '552904', '569041', '49.996', '12591898', '0', '3882985', '0', '161466', '0', '0', '4.158']",643,7047,4905,20471,100.00,100.00,83.33,100.00,4.348,0.397,0.570,0.137
values_42,3399,3399,"['1004172', '8866080', '132054', '1111266', '65687', '553521', '569743', '49.803', '12633694', '0', '3898589', '0', '161695', '0', '0', '4.148']",783,8679,6059,2283,100.00,100.00,83.33,100.00,4.341,0.392,0.561,1.489
values_13,7832,7832,"['1044112', '8895741', '137058', '1114986', '66316', '555561', '571743', '49.669', '12687902', '0', '3918022', '0', '162515', '0', '0', '4.148']",2151,24214,16867,6413,100.00,100.00,83.33,100.00,3.641,0.323,0.464,1.221
values_41,2387,2387,"['967456', '8856420', '127461', '1108936', '65402', '552992', '569147', '50.016', '12591598', '0', '3882576', '0', '161395', '0', '0', '4.157']",494,5436,3807,13904,100.00,100.00,66.67,100.00,4.832,0.439,0.627,0.172
values_55,1063,1063,"['959772', '8852476', '126499', '1108914', '65071', '552647', '568771', '50.001', '12589012', '0', '3881253', '0', '161098', '0', '0', '4.151']",74,696,487,6526,100.00,100.00,66.67,100.00,14.365,1.527,2.183,0.163
values_31,4177,4177,"['989836', '8866032', '130262', '1111204', '65871', '553522', '569673', '49.892', '12625556', '0', '3894367', '0', '161886', '0', '0', '4.157']",1043,11602,8085,3096,100.00,100.00,83.33,100.00,4.005,0.360,0.517,1.349
values_66,1154,1154,"['957868', '8852728', '126261', '1109117', '65088', '552653', '568785', '50.004', '12590018', '0', '3881343', '0', '161098', '0', '0', '4.151']",98,963,675,13055,100.00,100.00,66.67,100.00,11.776,1.198,1.710,0.088
values_65,2197,2197,"['985048', '8856548', '129660', '1109036', '65302', '553028', '569223', '49.918', '12601686', '0', '3887387', '0', '161368', '0', '0', '4.151']",443,4814,3359,11483,100.00,100.00,83.33,100.00,4.959,0.456,0.654,0.191
values_62,3727,3727,"['1004860', '8866336', '132140', '1111368', '65745', '553573', '569774', '49.804', '12635128', '0', '3898916', '0', '161817', '0', '0', '4.150']",919,9954,6849,2682,100.00,100.00,83.33,100.00,4.055,0.374,0.544,1.390
values_21,5880,5880,"['1032524', '8883133', '135605', '1113393', '65942', '554692', '570855', '49.691', '12666506', '0', '3911070', '0', '162154', '0', '0', '4.146']",1583,17567,12175,4681,100.00,100.00,83.33,100.00,3.714,0.335,0.483,1.256
values_95,7358,7358,"['1019688', '8874615', '133997', '1110833', '66108', '554072', '570305', '49.820', '12644130', '0', '3902547', '0', '162609', '0', '0', '4.167']",1355,15043,10443,4011,100.00,100.00,83.33,100.00,5.430,0.489,0.705,1.834
values_84,8008,8008,"['1044448', '8896077', '137100', '1115028', '66344', '555572', '571760', '49.669', '12688494', '0', '3918198', '0', '162547', '0', '0', '4.149']",2263,24942,17175,6651,100.00,100.00,83.33,100.00,3.539,0.321,0.466,1.204
values_58,1483,1483,"['949172', '8848484', '125172', '1108358', '65025', '552471', '568593', '50.059', '12577498', '0', '3876672', '0', '161166', '0', '0', '4.157']",211,2151,1481,3287,100.00,100.00,83.33,100.00,7.028,0.689,1.001,0.451
values_64,3891,3891,"['1007604', '8866012', '132483', '1111240', '65786', '553601', '569797', '49.801', '12635218', '0', '3899080', '0', '161817', '0', '0', '4.150']",938,10488,7335,2794,100.00,100.00,66.67,100.00,4.148,0.371,0.530,1.393
values_83,922,922,"['965916', '8853604', '127267', '1110000', '65095', '552790', '568939', '49.940', '12603094', '0', '3886111', '0', '161073', '0', '0', '4.145']",35,230,143,268,100.00,100.00,83.33,100.00,26.343,4.009,6.448,3.440
values_94,2809,2809,"['971520', '8856348', '127969', '1108822', '65434', '552904', '569043', '49.995', '12591946', '0', '3882998', '0', '161466', '0', '0', '4.158']",659,7151,4949,20783,100.00,100.00,83.33,100.00,4.263,0.393,0.568,0.135
values_0,6168,6168,"['1019104', '8878739', '133925', '1111342', '66294', '554387', '570609', '49.843', '12639944', '0', '3901358', '0', '162181', '0', '0', '4.157']",1647,18534,12935,4915,100.00,100.00,83.33,100.00,3.745,0.333,0.477,1.255
values_99,4856,4856,"['1017496', '8874622', '133723', '1110826', '65835', '554094', '570305', '49.812', '12634430', '0', '3900046', '0', '161978', '0', '0', '4.153']",1231,13746,9581,3660,100.00,100.00,83.33,100.00,3.945,0.353,0.507,1.327
values_96,2060,2060,"['969572', '8852270', '127724', '1108617', '65269', '552628', '568802', '49.978', '12589634', '0', '3882249', '0', '161236', '0', '0', '4.153']",403,4283,2959,9487,100.00,100.00,83.33,100.00,5.112,0.481,0.696,0.217
values_67,3664,3664,"['1004740', '8866216', '132125', '1111353', '65741', '553577', '569772', '49.805', '12634918', '0', '3898853', '0', '161787', '0', '0', '4.150']",879,9694,6739,2597,100.00,100.00,83.33,100.00,4.168,0.378,0.544,1.411
values_61,1470,1470,"['949148', '8848452', '125169', '1108354', '65019', '552475', '568591', '50.059', '12577446', '0', '3876659', '0', '161166', '0', '0', '4.157']",194,2040,1431,3110,100.00,100.00,66.67,100.00,7.577,0.721,1.027,0.473
values_43,3628,3628,"['1004668', '8866144', '132116', '1111344', '65731', '553568', '569764', '49.804', '12634804', '0', '3898817', '0', '161787', '0', '0', '4.150']",854,9531,6667,2542,100.00,100.00,66.67,100.00,4.248,0.381,0.544,1.427
values_2,7285,7285,"['1032948', '8887151', '135659', '1112403', '66425', '554906', '571124', '49.784', '12658008', '0', '3907474', '0', '162575', '0', '0', '4.161']",1998,22588,15775,5974,100.00,100.00,66.67,100.00,3.646,0.323,0.462,1.219
values_54,7295,7295,"['1019568', '8874495', '133982', '1110818', '66100', '554068', '570298', '49.821', '12643920', '0', '3902484', '0', '162575', '0', '0', '4.166']",1314,14776,10327,3922,100.00,100.00,66.67,100.00,5.552,0.494,0.706,1.860
values_30,1063,1063,"['959772', '8852476', '126499', '1108914', '65071', '552647', '568771', '50.001', '12589012', '0', '3881253', '0', '161098', '0', '0', '4.151']",74,696,487,6526,100.00,100.00,66.67,100.00,14.365,1.527,2.183,0.163
values_59,933,933,"['965932', '8853636', '127269', '1110004', '65096', '552794', '568941', '49.940', '12603136', '0', '3886122', '0', '161073', '0', '0', '4.145']",46,303,183,321,100.00,100.00,91.67,100.00,20.283,3.079,5.098,2.907
values_85,7305,7305,"['1032988', '8887191', '135664', '1112408', '66426', '554905', '571124', '49.783', '12658074', '0', '3907494', '0', '162603', '0', '0', '4.161']",2007,22647,15803,5995,100.00,100.00,83.33,100.00,3.640,0.323,0.462,1.219
values_74,912,912,"['965892', '8853580', '127264', '1109997', '65096', '552789', '568938', '49.940', '12603054', '0', '3886101', '0', '161073', '0', '0', '4.145']",26,171,115,217,100.00,100.00,66.67,100.00,35.077,5.333,7.930,4.203
values_90,3379,3379,"['1004132', '8866040', '132049', '1111261', '65687', '553521', '569742', '49.803', '12633628', '0', '3898569', '0', '161694', '0', '0', '4.148']",774,8620,6031,2262,100.00,100.00,66.67,100.00,4.366,0.392,0.560,1.494
values_18,945,945,"['965948', '8853676', '127271', '1110009', '65100', '552797', '568944', '49.940', '12603184', '0', '3886134', '0', '161079', '0', '0', '4.145']",58,379,220,382,100.00,100.00,83.33,100.00,16.293,2.493,4.295,2.474
values_52,1175,1175,"['957916', '8852776', '126267', '1109123', '65095', '552663', '568794', '50.005', '12590096', '0', '3881364', '0', '161113', '0', '0', '4.151']",123,1126,747,13232,100.00,100.00,83.33,100.00,9.553,1.044,1.573,0.089
values_44,912,912,"['965892', '8853580', '127264', '1109997', '65096', '552789', '568938', '49.940', '12603054', '0', '3886101', '0', '161073', '0', '0', '4.145']",26,171,115,217,100.00,100.00,66.67,100.00,35.077,5.333,7.930,4.203
values_17,2042,2042,"['969548', '8852222', '127721', '1108611', '65264', '552626', '568797', '49.978', '12589568', '0', '3882231', '0', '161236', '0', '0', '4.153']",378,4120,2887,9114,100.00,100.00,66.67,100.00,5.402,0.496,0.707,0.224
values_36,1063,1063,"['959772', '8852476', '126499', '1108914', '65071', '552647', '568771', '50.001', '12589012', '0', '3881253', '0', '161098', '0', '0', '4.151']",74,696,487,6526,100.00,100.00,66.67,100.00,14.365,1.527,2.183,0.163
values_49,2582,2582,"['968976', '8856440', '127651', '1108914', '65350', '552896', '569014', '49.997', '12591902', '0', '3882772', '0', '161419', '0', '0', '4.157']",583,6326,4387,17287,100.00,100.00,83.33,100.00,4.429,0.408,0.589,0.149
values_86,2570,2570,"['968960', '8856408', '127649', '1108910', '65348', '552898', '569012', '49.997', '12591856', '0', '3882760', '0', '161419', '0', '0', '4.157']",567,6222,4343,16993,100.00,100.00,83.33,100.00,4.533,0.413,0.592,0.151
values_37,4420,4420,"['1019136', '8874376', '133928', '1112183', '66034', '554049', '570228', '49.761', '12650260', '0', '3904610', '0', '161972', '0', '0', '4.148']",1118,12540,8767,3334,100.00,100.00,66.67,100.00,3.953,0.352,0.504,1.326
values_56,1483,1483,"['949172', '8848484', '125172', '1108358', '65025', '552471', '568593', '50.059', '12577498', '0', '3876672', '0', '161166', '0', '0', '4.157']",211,2151,1481,3287,100.00,100.00,83.33,100.00,7.028,0.689,1.001,0.451
values_63,5786,5786,"['1032340', '8882949', '135582', '1113370', '65931', '554682', '570840', '49.691', '12666188', '0', '3910976', '0', '162139', '0', '0', '4.146']",1526,17196,12015,4558,100.00,100.00,66.67,100.00,3.792,0.336,0.482,1.269
values_35,4831,4831,"['1017448', '8874574', '133717', '1110820', '65833', '554097', '570304', '49.812', '12634350', '0', '3900021', '0', '161978', '0', '0', '4.153']",1214,13635,9531,3622,100.00,100.00,66.67,100.00,3.979,0.354,0.507,1.334
values_97,6891,6891,"['1031724', '8887259', '135506', '1113967', '66208', '554928', '571162', '49.712', '12672898', '0', '3912081', '0', '162575', '0', '0', '4.156']",1874,21171,14787,5602,100.00,100.00,66.67,100.00,3.677,0.325,0.466,1.230
values_75,1168,1168,"['957900', '8852760', '126265', '1109121', '65095', '552663', '568793', '50.005', '12590070', '0', '3881357', '0', '161113', '0', '0', '4.151']",115,1074,725,13175,100.00,100.00,83.33,100.00,10.157,1.088,1.611,0.089
values_57,1072,1072,"['959796', '8852500', '126502', '1108917', '65072', '552646', '568771', '50.001', '12589050', '0', '3881262', '0', '161098', '0', '0', '4.151']",83,755,515,6811,100.00,100.00,83.33,100.00,12.916,1.420,2.082,0.157
values_88,3641,3641,"['1004692', '8866168', '132119', '1111347', '65732', '553567', '569765', '49.804', '12634842', '0', '3898830', '0', '161787', '0', '0', '4.150']",863,9590,6695,2563,100.00,100.00,83.33,100.00,4.219,0.380,0.544,1.421
values_10,2564,2564,"['968952', '8856392', '127648', '1108908', '65344', '552892', '569012', '49.997', '12591840', '0', '3882754', '0', '161419', '0', '0', '4.157']",558,6163,4315,16830,100.00,100.00,66.67,100.00,4.595,0.416,0.594,0.152
values_53,3133,3133,"['973792', '8857670', '128253', '1108702', '65509', '553058', '569228', '50.007', '12592212', '0', '3883322', '0', '161491', '0', '0', '4.159']",698,7755,5427,2074,100.00,100.00,66.67,100.00,4.489,0.404,0.577,1.511
values_8,6916,6916,"['1031772', '8887307', '135512', '1113973', '66205', '554931', '571166', '49.711', '12672978', '0', '3912106', '0', '162575', '0', '0', '4.156']",1891,21282,14837,5640,100.00,100.00,83.33,100.00,3.657,0.325,0.466,1.226
values_39,4177,4177,"['989836', '8866032', '130262', '1111204', '65871', '553522', '569673', '49.892', '12625556', '0', '3894367', '0', '161886', '0', '0', '4.157']",1043,11602,8085,3096,100.00,100.00,83.33,100.00,4.005,0.360,0.517,1.349
values_47,2387,2387,"['967456', '8856420', '127461', '1108936', '65402', '552992', '569147', '50.016', '12591598', '0', '3882576', '0', '161395', '0', '0', '4.157']",494,5436,3807,13904,100.00,100.00,66.67,100.00,4.832,0.439,0.627,0.172
values_60,7285,7285,"['1032948', '8887151', '135659', '1112403', '66425', '554906', '571124', '49.784', '12658008', '0', '3907474', '0', '162575', '0', '0', '4.161']",1998,22588,15775,5974,100.00,100.00,66.67,100.00,3.646,0.323,0.462,1.219
values_89,7803,7803,"['1044064', '8895693', '137052', '1114980', '66315', '555565', '571743', '49.670', '12687806', '0', '3917993', '0', '162515', '0', '0', '4.148']",2135,24110,16823,6379,100.00,100.00,83.33,100.00,3.655,0.324,0.464,1.223
values_51,5786,5786,"['1032340', '8882949', '135582', '1113370', '65931', '554682', '570840', '49.691', '12666188', '0', '3910976', '0', '162139', '0', '0', '4.146']",1526,17196,12015,4558,100.00,100.00,66.67,100.00,3.792,0.336,0.482,1.269
values_14,3133,3133,"['973792', '8857670', '128253', '1108702', '65509', '553058', '569228', '50.007', '12592212', '0', '3883322', '0', '161491', '0', '0', '4.159']",698,7755,5427,2074,100.00,100.00,66.67,100.00,4.489,0.404,0.577,1.511
values_28,1346,1346,"['958796', '8847994', '126375', '1107490', '65010', '552450', '568566', '50.043', '12573930', '0', '3876535', '0', '161150', '0', '0', '4.157']",167,1694,1175,41182,100.00,100.00,83.33,100.00,8.060,0.795,1.146,0.033
values_16,2048,2048,"['969556', '8852238', '127722', '1108613', '65268', '552629', '568801', '49.978', '12589586', '0', '3882237', '0', '161236', '0', '0', '4.153']",387,4179,2915,9247,100.00,100.00,83.33,100.00,5.292,0.490,0.703,0.221
values_34,6155,6155,"['1019080', '8878715', '133922', '1111339', '66294', '554387', '570608', '49.843', '12639906', '0', '3901345', '0', '162181', '0', '0', '4.157']",1638,18475,12907,4894,100.00,100.00,66.67,100.00,3.758,0.333,0.477,1.258
values_82,2790,2790,"['971488', '8856300', '127965', '1108816', '65427', '552898', '569035', '49.995', '12591876', '0', '3882979', '0', '161466', '0', '0', '4.158']",635,6995,4883,20315,100.00,100.00,83.33,100.00,4.394,0.399,0.571,0.137
values_46,7285,7285,"['1032948', '8887151', '135659', '1112403', '66425', '554906', '571124', '49.784', '12658008', '0', '3907474', '0', '162575', '0', '0', '4.161']",1998,22588,15775,5974,100.00,100.00,66.67,100.00,3.646,0.323,0.462,1.219
values_27,1250,1250,"['957468', '8848354', '126209', '1107542', '65189', '552432', '568587', '50.060', '12573918', '0', '3876439', '0', '161122', '0', '0', '4.156']",126,1276,895,24126,100.00,100.00,66.67,100.00,9.921,0.980,1.397,0.052
values_20,3446,3446,"['1004268', '8866176', '132066', '1111278', '65698', '553527', '569749', '49.803', '12633846', '0', '3898636', '0', '161694', '0', '0', '4.147']",815,8887,6147,2351,100.00,100.00,83.33,100.00,4.228,0.388,0.561,1.466
values_9,3399,3399,"['1004172', '8866080', '132054', '1111266', '65687', '553521', '569743', '49.803', '12633694', '0', '3898589', '0', '161695', '0', '0', '4.148']",783,8679,6059,2283,100.00,100.00,83.33,100.00,4.341,0.392,0.561,1.489
values_92,974,974,"['969796', '8853308', '127752', '1109704', '65184', '552713', '568891', '49.933', '12601986', '0', '3886164', '0', '161089', '0', '0', '4.145']",38,300,207,920,100.00,100.00,66.67,100.00,25.632,3.247,4.705,1.059
values_3,5786,5786,"['1032340', '8882949', '135582', '1113370', '65931', '554682', '570840', '49.691', '12666188', '0', '3910976', '0', '162139', '0', '0', '4.146']",1526,17196,12015,4558,100.00,100.00,66.67,100.00,3.792,0.336,0.482,1.269
