id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,5347,1662,87.1,88.2,56.9,15.54,13.76,1.78,245,419,399,803,100.00,83.33,58.33,100.00,21.824,12.761,13.401,6.659
values_19,5544,1710,87.4,88.5,56.9,15.42,13.49,1.93,275,470,449,907,100.00,83.33,58.33,100.00,20.160,11.796,12.347,6.112
values_12,5244,1626,86.8,87.9,56.9,15.50,13.86,1.64,215,362,359,745,100.00,83.33,58.33,100.00,24.391,14.486,14.607,7.039
values_38,7091,2053,89.5,90.5,56.9,14.48,11.75,2.72,417,653,783,1847,100.00,83.33,58.33,100.00,17.005,10.859,9.056,3.839
values_81,5406,1674,87.1,88.2,56.9,15.48,13.67,1.81,251,428,411,833,100.00,83.33,58.33,100.00,21.538,12.631,13.153,6.490
values_5,5474,1690,87.2,88.4,56.9,15.44,13.57,1.86,259,440,427,873,100.00,83.33,58.33,100.00,21.135,12.441,12.820,6.270
values_40,6539,1933,88.9,89.9,56.9,14.78,12.29,2.49,369,593,667,1515,100.00,83.33,58.33,100.00,17.721,11.027,9.804,4.316
values_70,5544,1710,87.4,88.5,56.9,15.42,13.49,1.93,275,470,449,907,100.00,83.33,58.33,100.00,20.160,11.796,12.347,6.112
values_23,5632,1721,87.6,88.7,56.9,15.28,13.33,1.95,263,434,455,985,100.00,83.33,58.33,100.00,21.414,12.977,12.378,5.718
values_72,8107,2304,90.6,91.5,56.9,14.21,11.06,3.15,557,878,1038,2432,100.00,83.33,58.33,100.00,14.555,9.233,7.810,3.333
values_79,5544,1712,87.5,88.6,56.9,15.44,13.50,1.94,279,479,452,904,100.00,83.33,58.33,100.00,19.871,11.574,12.265,6.133
values_78,5287,1638,86.9,88.0,56.9,15.49,13.81,1.68,221,371,371,775,100.00,83.33,58.33,100.00,23.923,14.251,14.251,6.822
values_87,5720,1739,87.7,88.8,56.9,15.20,13.20,2.00,275,455,474,1022,100.00,83.33,58.33,100.00,20.800,12.571,12.068,5.597
values_6,5280,1641,87.0,88.2,56.9,15.54,13.84,1.70,229,389,377,769,100.00,83.33,58.33,100.00,23.057,13.573,14.005,6.866
values_68,5322,1659,87.1,88.3,56.9,15.59,13.81,1.78,247,425,398,790,100.00,83.33,58.33,100.00,21.547,12.522,13.372,6.737
values_69,8117,2302,90.5,91.4,56.9,14.18,11.04,3.14,553,869,1035,2435,100.00,83.33,58.33,100.00,14.678,9.341,7.843,3.333
values_1,5844,1782,87.9,89.0,56.9,15.25,13.11,2.14,311,524,521,1087,100.00,83.33,58.33,100.00,18.791,11.153,11.217,5.376
values_45,5396,1676,87.2,88.3,56.9,15.53,13.70,1.83,255,437,414,830,100.00,83.33,58.33,100.00,21.161,12.348,13.034,6.501
values_33,6754,1983,89.2,90.2,56.9,14.68,12.08,2.60,391,623,716,1648,100.00,83.33,58.33,100.00,17.274,10.841,9.433,4.098
values_15,5377,1674,87.2,88.3,56.9,15.57,13.74,1.82,257,443,413,817,100.00,83.33,58.33,100.00,20.922,12.138,13.019,6.581
values_93,5341,1653,87.1,88.3,56.9,15.47,13.73,1.74,229,383,387,815,100.00,83.33,58.33,100.00,23.323,13.945,13.801,6.553
values_24,9428,2608,91.6,92.4,56.9,13.83,10.32,3.52,703,1091,1340,3208,100.00,83.33,58.33,100.00,13.411,8.642,7.036,2.939
values_25,5172,1614,86.7,87.8,56.9,15.60,14.00,1.60,215,368,349,699,100.00,83.33,58.33,100.00,24.056,14.054,14.819,7.399
values_26,5577,1711,87.6,88.7,56.9,15.34,13.41,1.93,261,434,446,952,100.00,83.33,58.33,100.00,21.368,12.850,12.504,5.858
values_48,5771,1750,87.7,88.7,56.9,15.16,13.13,2.03,277,455,483,1055,100.00,83.33,58.33,100.00,20.834,12.684,11.948,5.470
values_71,5721,1750,87.7,88.8,56.9,15.29,13.25,2.05,289,485,487,1023,100.00,83.33,58.33,100.00,19.796,11.796,11.747,5.592
values_76,5580,1702,87.4,88.5,56.9,15.25,13.37,1.88,247,404,433,951,100.00,83.33,58.33,100.00,22.591,13.812,12.887,5.868
values_7,5424,1683,87.3,88.4,56.9,15.51,13.66,1.85,259,443,422,850,100.00,83.33,58.33,100.00,20.942,12.244,12.853,6.381
values_50,5507,1705,87.5,88.6,56.9,15.48,13.56,1.92,273,467,445,897,100.00,83.33,58.33,100.00,20.172,11.792,12.375,6.139
values_22,5566,1709,87.5,88.6,56.9,15.35,13.43,1.92,263,440,445,939,100.00,83.33,58.33,100.00,21.163,12.650,12.508,5.928
values_4,5340,1656,87.0,88.1,56.9,15.51,13.75,1.75,239,407,392,796,100.00,83.33,58.33,100.00,22.343,13.120,13.622,6.709
