inputName,text,data,bss
values_11,2056,100,60
values_19,2056,100,60
values_12,2056,100,60
values_38,1148,3136,244
values_81,2380,144,68
values_5,3204,1024,148
values_40,3344,324,92
values_70,1152,3364,252
values_23,2988,900,140
values_72,1152,3364,252
values_79,1152,3364,252
values_78,1152,3364,252
values_87,2380,144,68
values_6,3204,1024,148
values_68,2228,400,100
values_69,2228,400,100
values_1,3204,1024,148
values_45,3340,324,92
values_33,1148,3136,244
values_15,2052,100,60
values_93,2380,144,68
values_24,2988,900,140
values_25,2988,900,140
values_26,2988,900,140
values_48,3344,324,92
values_71,1152,3364,252
values_76,1152,3364,252
values_7,3204,1024,148
values_50,1152,1764,188
values_22,2988,900,140
values_4,3204,1024,148
values_32,1148,3136,244
values_77,1152,3364,252
values_91,2380,144,68
values_42,3344,324,92
values_13,2056,100,60
values_41,3344,324,92
values_55,1152,1764,188
values_31,1148,3136,244
values_66,2228,400,100
values_65,2228,400,100
values_62,2228,400,100
values_21,2988,900,140
values_95,2376,144,68
values_84,2380,144,68
values_58,1152,1764,188
values_64,2228,400,100
values_83,2380,144,68
values_94,2380,144,68
values_0,3204,1024,148
values_99,2380,144,68
values_96,2360,144,68
values_67,2228,400,100
values_61,2228,400,100
values_43,3344,324,92
values_2,3204,1024,148
values_54,1152,1764,188
values_30,1148,3136,244
values_59,1152,1764,188
values_85,2376,144,68
values_74,1152,3364,252
values_90,2380,144,68
values_18,2056,100,60
values_52,1152,1764,188
values_44,3344,324,92
values_17,2056,100,60
values_36,1148,3136,244
values_49,3344,324,92
values_86,2360,144,68
values_37,1148,3136,244
values_56,1152,1764,188
values_63,2228,400,100
values_35,1148,3136,244
values_97,2380,144,68
values_75,1152,3364,252
values_57,1152,1764,188
values_88,2380,144,68
values_10,2056,100,60
values_53,1152,1764,188
values_8,3204,1024,148
values_39,1148,3136,244
values_47,3348,324,92
values_60,2228,400,100
values_89,2380,144,68
values_51,1152,1764,188
values_14,2056,100,60
values_28,2988,900,140
values_16,2036,100,60
values_34,1148,3136,244
values_82,2380,144,68
values_46,3328,324,92
values_27,2988,900,140
values_20,2988,900,140
values_9,3204,1024,148
values_92,2380,144,68
values_3,3204,1024,148
values_98,2380,144,68
values_29,2988,900,140
values_80,2380,144,68
values_73,1152,3364,252
