inputName,text,data,bss
values_11,300,1640,808
values_19,300,3192,1576
values_12,300,600,296
values_38,284,1810,890
values_81,276,72,38
values_5,300,3192,1576
values_40,272,46,24
values_70,300,420,208
values_23,284,1486,730
values_72,272,272,136
values_79,276,1194,586
values_78,284,2554,1258
values_87,272,1056,520
values_6,284,2974,1466
values_68,284,2166,1066
values_69,300,1640,808
values_1,300,2352,1160
values_45,284,2554,1258
values_33,284,3426,1690
values_15,300,420,208
values_93,300,2352,1160
values_24,276,3910,1930
values_25,300,3192,1576
values_26,300,3192,1576
values_48,284,510,250
values_71,300,812,400
values_76,300,3660,1808
values_7,312,156,78
values_50,284,2554,1258
values_22,284,1486,730
values_4,276,346,170
values_32,276,934,458
values_77,284,2974,1466
values_91,272,1056,520
values_42,272,272,136
values_13,276,346,170
values_41,300,3192,1576
values_55,284,2166,1066
values_31,284,510,250
values_66,284,1810,890
values_65,284,2166,1066
values_62,300,214,104
values_21,272,272,136
values_95,276,3910,1930
values_84,276,2756,1360
values_58,284,2974,1466
values_64,284,2554,1258
values_83,276,1980,976
values_94,284,1486,730
values_0,300,1640,808
values_99,272,272,136
values_96,284,3426,1690
values_67,276,72,38
values_61,272,46,24
values_43,300,600,296
values_2,284,2974,1466
values_54,300,420,208
values_30,300,1640,808
values_59,284,2166,1066
values_85,276,72,38
values_74,284,2166,1066
values_90,284,2974,1466
values_18,272,272,136
values_52,300,1332,656
values_44,284,1810,890
values_17,284,3426,1690
values_36,284,2974,1466
values_49,300,600,296
values_86,284,706,346
values_37,284,2166,1066
values_56,284,706,346
values_63,276,3910,1930
values_35,276,1980,976
values_97,284,510,250
values_75,272,20,14
values_57,272,272,136
values_88,284,1810,890
values_10,284,1486,730
values_53,300,812,400
values_8,284,1810,890
values_39,300,1640,808
values_47,300,420,208
values_60,300,3660,1808
values_89,300,812,400
values_51,300,420,208
values_14,272,20,14
values_28,300,3660,1808
values_16,276,346,170
values_34,300,1640,808
values_82,300,1332,656
values_46,300,420,208
values_27,272,1056,520
values_20,300,812,400
values_9,284,2554,1258
values_92,288,114,56
values_3,276,1194,586
values_98,276,1194,586
values_29,284,510,250
values_80,272,1056,520
values_73,312,156,78
