id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,11599,3678,87.1,89.4,54.9,15.85,14.36,1.50,847,4543,2477,10098,100.00,89.47,78.95,60.00,13.694,2.553,4.683,1.149
values_19,11510,3652,87.0,89.4,54.9,15.86,14.37,1.49,800,4194,2400,9258,100.00,89.47,78.95,60.00,14.387,2.744,4.796,1.243
values_12,11561,3666,87.0,89.5,52.8,15.86,14.36,1.49,844,4509,2458,10069,100.00,89.47,78.95,60.00,13.698,2.564,4.703,1.148
values_38,32960,14194,95.3,98.2,52.6,21.53,19.18,2.35,3350,19011,9533,7529,100.00,89.47,78.95,60.00,9.839,1.734,3.457,4.378
values_81,32970,14206,95.2,98.2,50.7,21.54,19.20,2.35,3426,19483,9625,7665,100.00,89.47,78.95,60.00,9.623,1.692,3.425,4.301
values_5,30491,13097,95.2,98.1,52.4,21.48,19.15,2.33,3086,17506,8773,6502,100.00,89.47,78.95,60.00,9.880,1.742,3.476,4.689
values_40,30536,13126,95.2,98.1,52.7,21.49,19.16,2.33,3137,17870,8870,6611,100.00,89.47,78.95,60.00,9.734,1.709,3.443,4.619
values_70,52651,23084,95.8,98.9,50.4,21.92,19.41,2.51,5698,32709,15881,12582,100.00,89.47,78.95,60.00,9.240,1.610,3.315,4.185
values_23,55892,24468,95.8,99.0,49.5,21.89,19.36,2.53,6039,34710,16850,13344,100.00,89.47,78.95,60.00,9.255,1.610,3.317,4.189
values_72,52639,23101,95.8,98.9,49.8,21.94,19.43,2.51,5763,33172,15959,12728,100.00,89.47,78.95,60.00,9.134,1.587,3.298,4.136
values_79,52800,23140,95.8,98.9,51.3,21.91,19.40,2.52,5720,32978,15992,12677,100.00,89.47,78.95,60.00,9.231,1.601,3.302,4.165
values_78,52745,23100,95.8,98.9,50.7,21.90,19.39,2.51,5676,32616,15887,12562,100.00,89.47,78.95,60.00,9.293,1.617,3.320,4.199
values_87,33000,14202,95.2,98.2,51.2,21.52,19.17,2.35,3386,19245,9579,7599,100.00,89.47,78.95,60.00,9.746,1.715,3.445,4.343
