id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,668043,368787,99.9,99.9,99.4,27.60,26.47,1.14,48421,197112,147911,147911,100.00,91.30,78.26,90.00,13.797,3.389,4.517,4.517
values_19,408650,231893,99.8,99.9,99.2,28.37,27.29,1.09,28468,114847,85994,85994,100.00,91.30,78.26,90.00,14.355,3.558,4.752,4.752
values_12,47473,24752,98.6,98.8,97.1,26.07,25.05,1.02,3207,12217,9086,9086,100.00,91.30,78.26,90.00,14.803,3.886,5.225,5.225
values_38,299085,166698,99.7,99.8,99.1,27.87,26.77,1.10,21220,85128,63668,63668,100.00,91.30,78.26,90.00,14.094,3.513,4.698,4.698
values_81,31085,15883,97.8,98.1,95.8,25.55,24.62,0.93,1943,7248,5393,5393,100.00,91.30,78.26,90.00,15.998,4.289,5.764,5.764
values_5,31065,15869,97.8,98.1,95.8,25.54,24.61,0.93,1941,7239,5390,5390,100.00,91.30,78.26,90.00,16.005,4.291,5.763,5.763
values_40,8678,3331,90.4,90.9,84.4,19.19,18.73,0.46,297,960,725,725,100.00,91.30,78.26,90.00,29.219,9.040,11.970,11.970
values_70,31085,15883,97.8,98.1,95.8,25.55,24.62,0.93,1943,7248,5393,5393,100.00,91.30,78.26,90.00,15.998,4.289,5.764,5.764
values_23,527213,295303,99.8,99.9,99.3,28.01,26.90,1.11,37459,151854,113811,113811,100.00,91.30,78.26,90.00,14.074,3.472,4.632,4.632
values_72,408713,231938,99.8,99.9,99.2,28.37,27.29,1.09,28474,114874,86003,86003,100.00,91.30,78.26,90.00,14.354,3.558,4.752,4.752
values_79,19425,9258,96.5,96.8,94.0,23.83,22.99,0.84,1110,4020,2997,2997,100.00,91.30,78.26,90.00,17.500,4.832,6.481,6.481
values_78,156213,86259,99.5,99.6,98.6,27.61,26.53,1.08,10999,43498,32423,32423,100.00,91.30,78.26,90.00,14.202,3.591,4.818,4.818
values_87,668096,368813,99.9,99.9,99.4,27.60,26.47,1.14,48425,197130,147917,147917,100.00,91.30,78.26,90.00,13.797,3.389,4.517,4.517
values_6,527073,295205,99.8,99.9,99.3,28.00,26.89,1.11,37445,151791,113790,113790,100.00,91.30,78.26,90.00,14.076,3.472,4.632,4.632
values_68,70936,37159,99.0,99.2,97.8,26.19,25.11,1.08,5046,19533,14511,14511,100.00,91.30,78.26,90.00,14.058,3.632,4.888,4.888
values_69,408587,231848,99.8,99.9,99.2,28.37,27.29,1.08,28462,114820,85985,85985,100.00,91.30,78.26,90.00,14.356,3.559,4.752,4.752
values_1,47520,24778,98.6,98.8,97.1,26.07,25.05,1.02,3211,12235,9092,9092,100.00,91.30,78.26,90.00,14.799,3.884,5.227,5.227
