inputName,text,data,bss
values_11,572,6272,240
values_19,580,8192,272
values_12,2088,800,96
values_38,544,32,32
values_81,580,8192,272
values_5,572,4608,208
values_40,572,3528,184
values_70,576,7688,264
values_23,572,5832,232
values_72,572,7200,256
values_79,572,7200,256
values_78,1560,392,72
values_87,1560,392,72
values_6,572,3200,176
values_68,2452,1152,112
values_69,1728,512,80
values_1,2088,800,96
values_45,572,3528,184
values_33,572,2592,160
values_15,1560,392,72
values_93,1560,392,72
values_24,2840,1568,128
values_25,2840,1568,128
values_26,2452,1152,112
values_48,572,3872,192
values_71,572,4608,208
values_76,572,7200,256
values_7,572,6728,248
values_50,1136,72,40
values_22,572,4608,208
values_4,572,5000,216
values_32,1728,512,80
values_77,572,5000,216
values_91,572,2592,160
values_42,1136,72,40
values_13,572,6272,240
values_41,3156,1800,136
values_55,572,4232,200
values_31,1804,128,48
values_66,572,3872,192
values_65,572,3528,184
values_62,572,3528,184
values_21,2284,968,104
values_95,580,8192,272
values_84,580,8192,272
values_58,1604,2048,144
values_64,580,8192,272
values_83,572,5408,224
values_94,2452,1152,112
values_0,572,3200,176
values_99,572,7200,256
values_96,1924,648,88
values_67,2088,800,96
values_61,1924,648,88
values_43,572,3528,184
values_2,572,3200,176
values_54,2284,968,104
values_30,1924,648,88
values_59,572,5000,216
values_85,1136,72,40
values_74,1364,288,64
values_90,1188,200,56
values_18,572,3528,184
values_52,580,8192,272
values_44,2284,968,104
values_17,3156,1800,136
values_36,580,8192,272
values_49,572,3200,176
values_86,544,32,32
values_37,572,5000,216
values_56,1560,392,72
values_63,572,6272,240
values_35,1364,288,64
values_97,1728,512,80
values_75,572,6272,240
values_57,2664,1352,120
values_88,1136,72,40
values_10,2452,1152,112
values_53,1560,392,72
values_8,2284,968,104
values_39,2452,1152,112
values_47,572,5832,232
values_60,2452,1152,112
values_89,572,4608,208
values_51,1924,648,88
values_14,572,3200,176
values_28,572,4232,200
values_16,1560,392,72
values_34,572,6272,240
values_82,2088,800,96
values_46,572,6272,240
values_27,544,32,32
values_20,2452,1152,112
values_9,1604,2048,144
values_92,1364,288,64
values_3,1728,512,80
values_98,572,3528,184
values_29,572,2592,160
values_80,572,3528,184
values_73,572,4232,200
