id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,2666,2666,"['957024', '8845246', '126308', '1109135', '65089', '552194', '568377', '49.965', '12594630', '0', '3882856', '0', '161051', '0', '0', '4.148']",291,1426,1490,1490,100.00,100.00,100.00,100.00,9.162,1.870,1.789,1.789
values_19,6789,6789,"['958000', '8845271', '126799', '1109171', '65101', '552201', '568387', '49.945', '12606930', '0', '3886978', '0', '161166', '0', '0', '4.146']",862,4541,4815,4815,100.00,100.00,100.00,100.00,7.876,1.495,1.410,1.410
values_12,974,974,"['960388', '8845220', '126580', '1107150', '65084', '552207', '568383', '50.035', '12571714', '0', '3876164', '0', '160956', '0', '0', '4.152']",27,95,93,93,100.00,100.00,100.00,100.00,36.074,10.253,10.473,10.473
values_38,1679,1679,"['956888', '8845224', '126201', '1109130', '65086', '552205', '568380', '49.970', '12591672', '0', '3881868', '0', '161018', '0', '0', '4.148']",143,643,662,662,100.00,100.00,100.00,100.00,11.741,2.611,2.536,2.536
values_81,8648,8648,"['958472', '8845279', '127029', '1109164', '65089', '552202', '568384', '49.935', '12612450', '0', '3888838', '0', '161166', '0', '0', '4.144']",1122,5969,6345,6345,100.00,100.00,100.00,100.00,7.708,1.449,1.363,1.363
values_5,2660,2660,"['957024', '8845246', '126308', '1109135', '65089', '552194', '568377', '49.965', '12594618', '0', '3882850', '0', '161051', '0', '0', '4.148']",288,1423,1487,1487,100.00,100.00,100.00,100.00,9.236,1.869,1.789,1.789
values_40,1046,1046,"['956676', '8845224', '126122', '1109126', '65084', '552207', '568383', '49.973', '12589840', '0', '3881235', '0', '160972', '0', '0', '4.147']",41,156,155,155,100.00,100.00,100.00,100.00,25.512,6.705,6.748,6.748
values_70,7697,7697,"['958220', '8845279', '126909', '1109175', '65101', '552201', '568386', '49.940', '12609638', '0', '3887886', '0', '161150', '0', '0', '4.145']",986,5229,5552,5552,100.00,100.00,100.00,100.00,7.806,1.472,1.386,1.386
values_23,5516,5516,"['957692', '8845267', '126648', '1109152', '65085', '552198', '568380', '49.950', '12603128', '0', '3885706', '0', '161098', '0', '0', '4.146']",690,3598,3806,3806,100.00,100.00,100.00,100.00,7.994,1.533,1.449,1.449
values_72,2660,2660,"['957024', '8845246', '126308', '1109135', '65089', '552194', '568377', '49.965', '12594618', '0', '3882850', '0', '161051', '0', '0', '4.148']",288,1423,1487,1487,100.00,100.00,100.00,100.00,9.236,1.869,1.789,1.789
values_79,917,917,"['960360', '8845224', '126572', '1107149', '65085', '552206', '568383', '50.035', '12571542', '0', '3876106', '0', '160972', '0', '0', '4.153']",17,48,46,46,100.00,100.00,83.33,100.00,53.941,19.104,19.935,19.935
values_78,5516,5516,"['957692', '8845267', '126648', '1109152', '65085', '552198', '568380', '49.950', '12603128', '0', '3885706', '0', '161116', '0', '0', '4.146']",690,3598,3806,3806,100.00,100.00,100.00,100.00,7.994,1.533,1.449,1.449
