id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,933,933,"['961875', '8844275', '126761', '1107028', '64945', '552143', '568258', '50.016', '12571110', '0', '3876122', '0', '160972', '0', '0', '4.153']",54,663,418,362,100.00,100.00,66.67,100.00,17.278,1.407,2.232,2.577
values_19,1428,1428,"['965405', '8855983', '127216', '1108506', '65322', '552913', '569120', '50.030', '12588594', '0', '3881618', '0', '161277', '0', '0', '4.155']",558,8775,5602,29178,100.00,100.00,66.67,100.00,2.559,0.163,0.255,0.049
values_12,2419,2419,"['957799', '8848590', '126687', '1107799', '65267', '552466', '568623', '50.040', '12578194', '0', '3877609', '0', '161395', '0', '0', '4.162']",643,10046,6373,99381,100.00,100.00,83.33,100.00,3.762,0.241,0.380,0.024
values_38,3116,3116,"['969471', '8853409', '128074', '1108354', '65068', '552701', '568794', '49.964', '12592358', '0', '3883305', '0', '161191', '0', '0', '4.151']",854,13591,8674,12127,100.00,100.00,66.67,100.00,3.649,0.229,0.359,0.257
values_81,932,932,"['959406', '8845004', '126456', '1108909', '65032', '552259', '568397', '49.968', '12588610', '0', '3881121', '0', '160956', '0', '0', '4.147']",35,322,178,301,100.00,100.00,83.33,100.00,26.629,2.894,5.236,3.096
values_5,8414,8414,"['972593', '8853251', '129618', '1108905', '65264', '552716', '568820', '49.897', '12608746', '0', '3888604', '0', '161150', '0', '0', '4.144']",1998,32280,20587,61686,100.00,100.00,66.67,100.00,4.211,0.261,0.409,0.136
values_40,2605,2605,"['972074', '8853422', '128042', '1109895', '65217', '552739', '568833', '49.918', '12607448', '0', '3887795', '0', '161367', '0', '0', '4.151']",2135,34462,21958,15578,100.00,100.00,83.33,100.00,1.220,0.076,0.119,0.167
values_70,4393,4393,"['970885', '8853303', '128575', '1110099', '65243', '552807', '568957', '49.896', '12612792', '0', '3889583', '0', '161166', '0', '0', '4.144']",1043,16561,10528,24393,100.00,100.00,83.33,100.00,4.212,0.265,0.417,0.180
values_23,1497,1497,"['956866', '8852800', '126288', '1109200', '65066', '552652', '568759', '49.998', '12591560', '0', '3881686', '0', '161214', '0', '0', '4.153']",275,3934,2410,28091,100.00,100.00,83.33,100.00,5.444,0.381,0.621,0.053
values_72,4355,4355,"['970879', '8853297', '128569', '1110093', '65242', '552808', '568958', '49.897', '12612652', '0', '3889545', '0', '161166', '0', '0', '4.144']",1026,16395,10462,24337,100.00,100.00,66.67,100.00,4.245,0.266,0.416,0.179
values_79,1836,1836,"['960887', '8852592', '126921', '1108995', '65089', '552671', '568796', '49.984', '12591548', '0', '3882025', '0', '161289', '0', '0', '4.155']",395,6022,3805,7949,100.00,100.00,83.33,100.00,4.648,0.305,0.483,0.231
values_78,5146,5146,"['970353', '8853299', '128666', '1108589', '65256', '552805', '568958', '49.954', '12598708', '0', '3885335', '0', '161122', '0', '0', '4.147']",1118,17896,11419,30295,100.00,100.00,66.67,100.00,4.603,0.288,0.451,0.170
values_87,4355,4355,"['970879', '8853297', '128569', '1110093', '65242', '552808', '568958', '49.897', '12612652', '0', '3889545', '0', '161166', '0', '0', '4.144']",1026,16395,10462,24337,100.00,100.00,66.67,100.00,4.245,0.266,0.416,0.179
values_6,5077,5077,"['957367', '8849328', '126899', '1109706', '65271', '552498', '568653', '49.957', '12602956', '0', '3885267', '0', '161277', '0', '0', '4.151']",1638,26391,16834,29175,100.00,100.00,66.67,100.00,3.100,0.192,0.302,0.174
values_68,1092,1092,"['954746', '8852949', '125883', '1109303', '65023', '552664', '568771', '50.008', '12590738', '0', '3881282', '0', '161098', '0', '0', '4.151']",175,2477,1540,4051,100.00,100.00,83.33,100.00,6.240,0.441,0.709,0.270
values_69,915,915,"['959403', '8845001', '126453', '1108906', '65032', '552259', '568397', '49.969', '12588542', '0', '3881104', '0', '160953', '0', '0', '4.147']",26,235,142,226,100.00,100.00,66.67,100.00,35.192,3.894,6.444,4.049
values_1,3761,3761,"['968596', '8853411', '128155', '1110178', '65065', '552695', '568796', '49.886', '12611388', '0', '3888951', '0', '161122', '0', '0', '4.143']",783,12375,7879,10616,100.00,100.00,83.33,100.00,4.803,0.304,0.477,0.354
values_45,5875,5875,"['970897', '8853377', '128818', '1110284', '65164', '552721', '568844', '49.866', '12616398', '0', '3891064', '0', '161185', '0', '0', '4.142']",1314,21096,13459,13902,100.00,100.00,66.67,100.00,4.471,0.278,0.437,0.423
values_33,1019,1019,"['952999', '8853045', '125662', '1109427', '65111', '552786', '568978', '50.029', '12591052', '0', '3881209', '0', '161081', '0', '0', '4.150']",126,1800,1147,1829,100.00,100.00,66.67,100.00,8.087,0.566,0.888,0.557
values_15,1374,1374,"['968993', '8852899', '127775', '1108182', '65039', '552665', '568772', '49.978', '12587020', '0', '3881563', '0', '161166', '0', '0', '4.152']",194,2888,1843,14805,100.00,100.00,66.67,100.00,7.082,0.476,0.746,0.093
values_93,4355,4355,"['970879', '8853297', '128569', '1110093', '65242', '552808', '568958', '49.897', '12612652', '0', '3889545', '0', '161166', '0', '0', '4.144']",1026,16395,10462,24337,100.00,100.00,66.67,100.00,4.245,0.266,0.416,0.179
values_24,1414,1414,"['968999', '8852902', '127781', '1108185', '65039', '552665', '568771', '49.977', '12587176', '0', '3881603', '0', '161185', '0', '0', '4.153']",219,3133,1939,15256,100.00,100.00,83.33,100.00,6.457,0.451,0.729,0.093
