id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,,,,,,,,,71,234,274,162,100.00,100.00,100.00,100.00,0,0,0,0
values_19,,,,,,,,,26,72,82,92,100.00,100.00,83.33,100.00,0,0,0,0
values_12,,,,,,,,,980,3926,4736,2655,100.00,100.00,100.00,100.00,0,0,0,0
values_38,,,,,,,,,1129,4496,5424,3044,100.00,100.00,100.00,100.00,0,0,0,0
values_81,,,,,,,,,1253,5069,6123,3424,100.00,100.00,100.00,100.00,0,0,0,0
values_5,,,,,,,,,988,3934,4744,2663,100.00,100.00,100.00,100.00,0,0,0,0
values_40,,,,,,,,,978,3924,4734,2653,100.00,100.00,100.00,100.00,0,0,0,0
values_70,,,,,,,,,986,3932,4742,2661,100.00,100.00,100.00,100.00,0,0,0,0
values_23,,,,,,,,,257,938,1118,642,100.00,100.00,100.00,100.00,0,0,0,0
values_72,,,,,,,,,362,1370,1640,933,100.00,100.00,100.00,100.00,0,0,0,0
values_79,,,,,,,,,1098,4465,5393,3013,100.00,100.00,100.00,100.00,0,0,0,0
values_78,,,,,,,,,404,1535,1839,1045,100.00,100.00,100.00,100.00,0,0,0,0
values_87,,,,,,,,,498,1896,2274,1291,100.00,100.00,100.00,100.00,0,0,0,0
values_6,,,,,,,,,443,1704,2044,1158,100.00,100.00,100.00,100.00,0,0,0,0
values_68,,,,,,,,,916,3662,4416,2477,100.00,100.00,100.00,100.00,0,0,0,0
values_69,,,,,,,,,27,73,83,93,100.00,100.00,100.00,100.00,0,0,0,0
values_1,,,,,,,,,28,74,84,94,100.00,100.00,100.00,100.00,0,0,0,0
values_45,,,,,,,,,980,3926,4736,2655,100.00,100.00,100.00,100.00,0,0,0,0
values_33,,,,,,,,,1036,4189,5057,2829,100.00,100.00,100.00,100.00,0,0,0,0
values_15,,,,,,,,,544,2086,2504,1419,100.00,100.00,100.00,100.00,0,0,0,0
values_93,,,,,,,,,543,2085,2503,1418,100.00,100.00,100.00,100.00,0,0,0,0
values_24,,,,,,,,,642,2493,2997,1693,100.00,100.00,100.00,100.00,0,0,0,0
